,ID,Season,Age,Height,Weight,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,timeOnIcePerGame,evenTimeOnIcePerGame,shortHandedTimeOnIcePerGame,powerPlayTimeOnIcePerGame,ot,shutouts,wins,losses,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShots,evenShots,powerPlayShots,savePercentage,goalAgainstAverage,gamesStarted,shotsAgainst,goalsAgainst,powerPlaySavePercentage,shortHandedSavePercentage,evenStrengthSavePercentage,ties
63,8477932,20152016,19.98124533700213,"6' 4""",215,1690:49,21.0,15.0,41.0,182.0,78.0,87.0,3.0,9.0,221:15,1411:37,41,0.0,8.24,4.0,0.0,0.0,0.0,57:57,59.0,18.0,36.0,1878.0,21:40,18:05,00:44,02:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,8466141,20152016,36.82758715100242,"6' 3""",215,3601:51,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58:05,0,0,0,6.0,4.0,35.0,19.0,1660.0,263.0,40.0,1357.0,43.0,1449.0,309.0,0.92171,2.348793,60.0,1801.0,141.0,85.11326860841424,93.02325581395348,93.65079365079364,0.0
65,8471219,20152016,30.962990342033034,"6' 2""",200,1351:14,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54:02,0,0,0,3.0,0.0,12.0,7.0,559.0,84.0,12.0,463.0,13.0,503.0,92.0,0.919408,2.17579,22.0,608.0,49.0,91.30434782608695,92.3076923076923,92.04771371769384,0.0
66,8448208,20162017,44.96190886876527,"6' 3""",230,1393:59,30.0,16.0,56.0,181.0,82.0,21.0,8.0,13.0,226:49,1165:54,56,50.0,8.84,2.0,0.0,0.0,0.0,01:16,4.0,2.0,46.0,1727.0,16:59,14:13,00:00,02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,8465978,20162017,39.52716345989308,"6' 2""",217,384:29,2.0,2.0,67.0,42.0,50.0,52.0,0.0,0.0,07:38,376:40,67,33.33,4.76,0.0,0.0,0.0,0.0,00:11,8.0,-7.0,4.0,565.0,07:41,07:32,00:00,00:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,8468001,20162017,35.642073416976395,"5' 11""",177,1030:19,10.0,6.0,50.0,91.0,82.0,192.0,0.0,0.0,12:36,833:13,50,50.0,6.59,1.0,0.0,2.0,5.0,184:30,45.0,-7.0,16.0,1559.0,12:33,10:09,02:15,00:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8469638,20162017,33.837792699370965,"6' 0""",191,1201:20,17.0,11.0,39.0,118.0,69.0,28.0,4.0,10.0,170:07,937:26,39,52.08,9.32,2.0,0.0,1.0,1.0,93:47,33.0,-15.0,28.0,1598.0,17:24,13:35,01:21,02:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8470598,20162017,33.03558594632333,"6' 2""",214,979:29,31.0,17.0,22.0,133.0,68.0,29.0,5.0,13.0,181:49,796:35,22,40.0,12.78,2.0,0.0,0.0,0.0,01:05,5.0,-5.0,48.0,1283.0,14:24,11:42,00:00,02:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8471693,20162017,29.97460591251018,"6' 3""",199,572:56,4.0,0.0,28.0,41.0,39.0,49.0,0.0,0.0,10:49,554:54,28,0.0,0.0,0.0,0.0,0.0,0.0,07:13,37.0,-11.0,4.0,749.0,14:41,14:13,00:11,00:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8471735,20162017,30.396243591586412,"6' 1""",192,1807:16,36.0,5.0,39.0,178.0,82.0,28.0,2.0,18.0,252:58,1415:04,39,0.0,2.81,0.0,0.0,0.0,1.0,139:14,76.0,-6.0,41.0,2105.0,22:02,17:15,01:41,03:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8474000,20162017,28.353764964372985,"5' 11""",198,145:50,1.0,1.0,6.0,10.0,11.0,24.0,0.0,0.0,00:33,143:59,6,0.0,10.0,0.0,0.0,0.0,0.0,01:18,10.0,-2.0,2.0,215.0,13:15,13:05,00:07,00:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8474098,20162017,27.784280306919374,"6' 0""",190,1170:41,15.0,9.0,25.0,172.0,80.0,108.0,1.0,3.0,66:38,943:09,25,53.44,5.23,1.0,0.0,3.0,4.0,160:54,64.0,-16.0,24.0,1596.0,14:38,11:47,02:00,00:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8474218,20162017,28.646721014120754,"6' 1""",195,1588:29,19.0,9.0,53.0,98.0,81.0,106.0,0.0,5.0,131:08,1315:05,53,0.0,9.18,2.0,0.0,0.0,2.0,142:16,90.0,-14.0,28.0,2019.0,19:36,16:14,01:45,01:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8475191,20162017,25.837628424950548,"6' 1""",185,1468:16,22.0,15.0,17.0,160.0,80.0,75.0,6.0,11.0,193:04,1137:46,17,50.0,9.38,3.0,0.0,1.0,1.0,137:26,34.0,-13.0,37.0,1948.0,18:21,14:13,01:43,02:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8475597,20162017,27.99783705346448,"5' 11""",193,144:12,1.0,2.0,18.0,13.0,14.0,19.0,0.0,0.0,00:17,143:43,18,0.0,15.38,0.0,0.0,0.0,0.0,00:12,0.0,-1.0,3.0,193.0,10:18,10:15,00:00,00:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8475735,20162017,24.624735620854636,"6' 0""",195,455:31,4.0,3.0,22.0,36.0,46.0,48.0,0.0,0.0,07:28,426:49,22,50.0,8.33,0.0,0.0,0.0,0.0,21:14,16.0,-3.0,7.0,669.0,09:54,09:16,00:27,00:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8475755,20162017,24.91495376359542,"6' 4""",220,889:21,13.0,1.0,79.0,55.0,49.0,106.0,0.0,0.0,05:26,819:30,79,0.0,1.82,0.0,0.0,0.0,0.0,64:25,55.0,-1.0,14.0,1055.0,18:09,16:43,01:18,00:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,8475760,20162017,24.54259841064498,"6' 6""",209,710:15,7.0,7.0,22.0,91.0,54.0,72.0,1.0,3.0,76:32,631:51,22,47.57,7.69,1.0,0.0,0.0,0.0,01:52,9.0,-19.0,14.0,984.0,13:09,11:42,00:02,01:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8475795,20162017,24.78353422725997,"6' 5""",232,57:06,0.0,1.0,14.0,3.0,6.0,15.0,0.0,0.0,00:00,56:00,14,0.0,33.33,0.0,0.0,0.0,0.0,01:06,4.0,-2.0,1.0,76.0,09:31,09:20,00:11,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8475796,20162017,25.05732492795882,"6' 1""",205,1521:59,13.0,4.0,10.0,86.0,82.0,72.0,0.0,0.0,07:11,1282:22,10,0.0,4.65,0.0,0.0,0.0,0.0,232:26,99.0,0.0,17.0,1896.0,18:33,15:38,02:50,00:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8475958,20162017,24.520695154589074,"6' 0""",179,423:50,7.0,2.0,9.0,33.0,38.0,39.0,1.0,2.0,25:04,393:07,9,43.94,6.06,0.0,0.0,0.0,0.0,05:39,16.0,-5.0,9.0,626.0,11:09,10:20,00:08,00:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8476200,20162017,28.170325194904756,"6' 1""",201,165:54,3.0,0.0,22.0,19.0,21.0,48.0,0.0,0.0,00:11,165:33,22,0.0,0.0,0.0,0.0,0.0,0.0,00:10,16.0,-4.0,3.0,255.0,07:54,07:53,00:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8476389,20162017,23.55968979513611,"5' 11""",184,1707:53,31.0,23.0,43.0,230.0,82.0,164.0,2.0,12.0,224:07,1326:26,43,50.18,10.0,2.0,1.0,0.0,1.0,157:20,51.0,-13.0,54.0,2101.0,20:49,16:10,01:55,02:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8476415,20162017,24.27154561695312,"5' 9""",171,230:24,1.0,2.0,4.0,21.0,24.0,24.0,0.0,0.0,05:05,225:19,4,66.66,9.52,0.0,0.0,0.0,0.0,00:00,3.0,-3.0,3.0,324.0,09:36,09:23,00:00,00:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8476456,20162017,23.660992354394683,"6' 1""",200,555:30,16.0,10.0,13.0,86.0,31.0,18.0,3.0,7.0,78:45,473:52,13,44.44,11.63,2.0,1.0,0.0,0.0,02:53,7.0,-2.0,26.0,697.0,17:55,15:17,00:05,02:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,8476495,20162017,24.074416312449948,"5' 9""",190,305:37,5.0,0.0,8.0,21.0,24.0,30.0,0.0,1.0,32:07,273:29,8,25.0,0.0,0.0,0.0,0.0,0.0,00:01,5.0,6.0,5.0,421.0,12:44,11:23,00:00,01:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8476539,20162017,26.097729590614456,"5' 9""",183,1268:19,21.0,30.0,38.0,193.0,75.0,105.0,8.0,18.0,202:23,1062:23,38,45.18,15.54,6.0,1.0,0.0,0.0,03:33,17.0,-21.0,51.0,1567.0,16:54,14:09,00:02,02:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8476875,20162017,22.92723327652176,"6' 2""",193,1705:17,10.0,7.0,36.0,179.0,81.0,69.0,0.0,1.0,41:05,1453:51,36,100.0,3.91,0.0,0.0,0.0,1.0,210:21,118.0,-5.0,17.0,1952.0,21:03,17:56,02:35,00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8477346,20162017,23.066866533878176,"6' 0""",206,52:20,0.0,0.0,4.0,3.0,3.0,4.0,0.0,0.0,05:45,46:35,4,0.0,0.0,0.0,0.0,0.0,0.0,00:00,1.0,0.0,0.0,62.0,17:26,15:31,00:00,01:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
